rebound,demand_in_pct,nd_base,nd_scen,nd_pct,hydro_base,hydro_scen,hydro_pct,coal_brown_base,coal_brown_scen,coal_brown_pct,gas_steam_base,gas_steam_scen,gas_steam_pct,gas_ocgt_base,gas_ocgt_scen,gas_ocgt_pct,battery_charging_base,battery_charging_scen,battery_charging_pct,battery_discharging_base,battery_discharging_scen,battery_discharging_pct
7.0,64.01827542162921,2562.0641500355605,4843.703976380574,89.0547501050411,42.43859,302.2462,612.1965421731301,2875.9517,4577.769,59.174060760118635,3.5314484,2.1578946,-38.89491254639491,18.462837,12.892684,-30.169540955412092,382.65823,107.54764,-71.89459719298553,4.3378706,56.18544,1195.2308705978362
